fnode	tnode	iftran	hydseq
12460	13121	1	17738
13121	14197	1	17739
12770	13436	1	17740
12884	13436	1	17741
13436	13545	1	17742
13545	13595	1	17743
13387	13599	1	17744
14328	14938	1	17745
15342	15731	1	17746
15973	16238	1	17747
13431	13013	1	17748
13053	12963	1	17749
12816	12963	1	17750
12963	13013	1	17751
13013	13008	1	17752
12336	13268	1	17753
13179	14288	1	17754
13417	14154	1	17755
15457	15463	1	17756
15123	15463	1	17757
15463	15370	1	17758
15296	14917	1	17759
14770	14892	1	17760
14716	14663	1	17761
14229	14663	1	17762
14663	14789	1	17763
14218	14789	1	17764
14789	14892	1	17765
14892	14947	1	17766
14947	14917	1	17767
14917	14877	1	17768
14107	14152	1	17769
13295	13709	1	17770
14417	15106	1	17771
16899	16489	1	17772
16129	16484	1	17773
15992	15920	1	17774
14901	15779	1	17775
15210	15779	1	17776
15779	15920	1	17777
15920	16484	1	17778
16484	16489	1	17779
16489	16418	1	17780
15786	16227	1	17781
15256	16227	1	17782
16227	16322	1	17783
15765	16322	1	17784
16322	16418	1	17785
16418	17072	1	17786
16336	16963	1	17787
15946	16963	1	17788
16963	17072	1	17789
17072	17197	1	17790
15579	16584	1	17791
15819	16584	1	17792
16584	17197	1	17793
17197	17331	1	17794
21425	20866	1	17795
20827	20563	1	17796
20840	20367	1	17797
20738	20292	1	17798
20478	20148	1	17799
20808	20047	1	17800
18311	18119	1	17801
17460	17031	1	17802
17258	17031	1	17803
17031	18119	1	17804
18119	19036	1	17805
18450	19036	1	17806
19036	19018	1	17807
19018	18974	1	17808
17179	17772	1	17809
17944	18820	1	17810
17788	19204	1	17811
18879	20078	1	17812
19268	20211	1	17813
19180	21078	1	17814
20443	21508	1	17815
20755	19829	1	17816
20465	19921	1	17817
20609	20005	1	17818
20752	20094	1	17819
20920	20104	1	17820
20661	19999	1	17821
18426	19999	1	17822
19999	20082	1	17823
18222	19564	1	17824
18720	19564	1	17825
19564	20082	1	17826
20082	20104	1	17827
20104	20000	1	17828
19264	20000	1	17829
20000	19980	1	17830
18768	19980	1	17831
19980	20094	1	17832
20094	20005	1	17833
20005	19921	1	17834
19921	19829	1	17835
19829	19864	1	17836
15865	16045	1	17837
15483	16045	1	17838
16045	16277	1	17839
15753	16277	1	17840
16277	17059	1	17841
15653	17059	1	17842
17059	17562	1	17843
18190	18758	1	17844
16711	17789	1	17845
16833	17789	1	17846
17789	18749	1	17847
17574	18761	1	17848
18528	18854	1	17849
19111	18854	1	17850
18854	18761	1	17851
18761	18749	1	17852
18749	18758	1	17853
18758	19038	1	17854
19038	19073	1	17855
19565	19720	1	17856
17340	17562	1	17857
17562	19039	1	17858
19039	19073	1	17859
19073	19158	1	17860
19158	19520	1	17861
19520	19643	1	17862
25848	25977	1	17863
25733	25933	1	17864
25530	25850	1	17865
25182	25280	1	17866
24833	25280	1	17867
25280	25349	1	17868
24433	24607	1	17869
24408	24607	1	17870
24607	24959	1	17871
24931	25394	1	17872
25260	25455	1	17873
26121	25827	1	17874
26269	26526	1	17875
26629	26575	1	17876
26715	26575	1	17877
26575	26633	1	17878
26798	26633	1	17879
26633	26701	1	17880
25317	25715	1	17881
25421	25715	1	17882
25715	25741	1	17883
25763	25942	1	17884
25482	25894	1	17885
25470	25700	1	17886
25426	25653	1	17887
25412	25653	1	17888
25653	25700	1	17889
25700	25787	1	17890
25917	25787	1	17891
25787	25894	1	17892
25894	26075	1	17893
26174	26075	1	17894
26075	26178	1	17895
26502	26178	1	17896
26178	26013	1	17897
26169	26013	1	17898
26013	25942	1	17899
25942	25741	1	17900
25741	25724	1	17901
26049	25724	1	17902
25724	25510	1	17903
27157	27926	1	17904
26916	27926	1	17905
27926	28119	1	17906
27581	27824	1	17907
27338	27595	1	17908
26949	27352	1	17909
27088	27352	1	17910
27352	27407	1	17911
27098	27407	1	17912
27407	27595	1	17913
27595	27644	1	17914
27438	27644	1	17915
27644	27738	1	17916
27738	27824	1	17917
27824	27937	1	17918
27268	27528	1	17919
28169	28177	1	17920
26862	27536	1	17921
25967	26414	1	17922
26367	26414	1	17923
26414	26956	1	17924
26320	27115	1	17925
25984	27128	1	17926
26915	27128	1	17927
27128	27115	1	17928
27115	26956	1	17929
26956	27196	1	17930
27254	27196	1	17931
27196	27536	1	17932
27536	27754	1	17933
27445	27700	1	17934
27884	27700	1	17935
27700	27601	1	17936
27899	27601	1	17937
27601	27754	1	17938
27754	27789	1	17939
28357	27789	1	17940
27789	27855	1	17941
28226	27855	1	17942
27855	27793	1	17943
29339	29483	1	17944
28962	29304	1	17945
28873	29304	1	17946
29304	29483	1	17947
29483	29476	1	17948
29086	29476	1	17949
29476	29576	1	17950
28766	29469	1	17951
28677	28447	1	17952
28174	28360	1	17953
28236	28360	1	17954
28360	28447	1	17955
28447	28792	1	17956
28413	28792	1	17957
28792	29360	1	17958
28597	28877	1	17959
28350	28526	1	17960
27741	28526	1	17961
28526	28838	1	17962
28099	28695	1	17963
28811	28778	1	17964
29261	29583	1	17965
29191	29541	1	17966
29002	29260	1	17967
29002	29260	1	17968
29260	29450	1	17969
28718	28968	1	17970
28750	28968	1	17971
28968	29096	1	17972
28782	29096	1	17973
29096	29234	1	17974
28118	28588	1	17975
28437	28588	1	17976
28588	29234	1	17977
29234	29450	1	17978
29450	29541	1	17979
29541	29685	1	17980
29274	29516	1	17981
28464	29039	1	17982
28143	28633	1	17983
28571	28652	1	17984
28882	28807	1	17985
29098	29077	1	17986
29688	29614	1	17987
29777	29711	1	17988
29885	29683	1	17989
29874	29643	1	17990
27948	28341	1	17991
27983	28341	1	17992
28341	28633	1	17993
28633	28652	1	17994
28652	28807	1	17995
28807	29039	1	17996
29039	29077	1	17997
29077	29516	1	17998
29516	29614	1	17999
29614	29711	1	18000
29711	29685	1	18001
29685	29683	1	18002
29683	29583	1	18003
29583	29643	1	18004
29643	29337	1	18005
15524	15127	1	18006
15164	15127	1	18007
15127	15021	1	18008
14478	15021	1	18009
15021	14872	1	18010
14474	14872	1	18011
14872	14750	1	18012
14439	14855	1	18013
14259	14657	1	18014
13464	14087	1	18015
13818	14087	1	18016
14087	14365	1	18017
14365	14561	1	18018
14937	15641	1	18019
14918	15641	1	18020
15641	15654	1	18021
15654	15684	1	18022
15510	15896	1	18023
16356	15896	1	18024
15896	15875	1	18025
18734	19095	1	18026
16589	17644	1	18027
16244	17145	1	18028
16082	17133	1	18029
16814	17133	1	18030
17133	17145	1	18031
17145	17644	1	18032
17644	18433	1	18033
17601	18433	1	18034
18433	18515	1	18035
17076	17646	1	18036
16209	16995	1	18037
16304	16995	1	18038
16995	17359	1	18039
16013	16671	1	18040
15812	16671	1	18041
16671	16952	1	18042
16623	16952	1	18043
16952	17175	1	18044
16453	16914	1	18045
16559	17034	1	18046
17525	18367	1	18047
17651	17801	1	18048
17418	17801	1	18049
17801	17892	1	18050
16547	16900	1	18051
16266	16900	1	18052
16900	17019	1	18053
16801	17019	1	18054
17019	17892	1	18055
17892	18121	1	18056
17684	18121	1	18057
18121	18367	1	18058
18367	18429	1	18059
18756	18976	1	18060
18975	19357	1	18061
18511	19061	1	18062
17915	19014	1	18063
18631	19014	1	18064
19014	19061	1	18065
19061	19400	1	18066
19400	19468	1	18067
15818	16058	1	18068
23586	23929	1	18069
23416	23900	1	18070
23129	23177	1	18071
22524	23177	1	18072
23177	23263	1	18073
23263	23288	1	18074
22086	22866	1	18075
22321	22866	1	18076
22866	23153	1	18077
21034	21576	1	18078
19272	20736	1	18079
19981	20416	1	18080
20207	20713	1	18081
20673	20713	1	18082
20713	20945	1	18083
20702	21124	1	18084
21809	22602	1	18085
20517	21945	1	18086
20090	21945	1	18087
21945	22602	1	18088
22602	23192	1	18089
21938	23192	1	18090
23192	23351	1	18091
23351	23533	1	18092
22205	23302	1	18093
23275	23302	1	18094
23302	23690	1	18095
23732	23690	1	18096
23690	24052	1	18097
24296	24052	1	18098
24052	24055	1	18099
24482	24055	1	18100
24055	24068	1	18101
24477	24615	1	18102
24589	24876	1	18103
24430	24805	1	18104
24365	24701	1	18105
24161	24449	1	18106
24351	24449	1	18107
24449	24525	1	18108
24439	24546	1	18109
24793	24546	1	18110
24546	24525	1	18111
24525	24701	1	18112
24701	24847	1	18113
24882	24847	1	18114
24847	24805	1	18115
24805	24876	1	18116
24876	25109	1	18117
25191	25109	1	18118
25109	25174	1	18119
25392	25174	1	18120
25174	24907	1	18121
26801	26664	1	18122
26677	26460	1	18123
26866	26384	1	18124
26835	26384	1	18125
26384	26202	1	18126
26714	26215	1	18127
26497	26250	1	18128
26500	26250	1	18129
26250	26188	1	18130
26610	26200	1	18131
26221	26043	1	18132
25283	25223	1	18133
25084	25223	1	18134
25223	25251	1	18135
25251	25292	1	18136
25097	25025	1	18137
24874	24845	1	18138
24754	24845	1	18139
24845	24828	1	18140
24600	24828	1	18141
24828	24905	1	18142
25397	25819	1	18143
25423	25756	1	18144
25479	25756	1	18145
25756	25819	1	18146
25819	25899	1	18147
25574	26107	1	18148
25370	25905	1	18149
24858	25359	1	18150
25202	25359	1	18151
25359	25576	1	18152
25346	25576	1	18153
25576	25905	1	18154
25905	26090	1	18155
25430	26155	1	18156
25611	26294	1	18157
24913	25024	1	18158
24820	24722	1	18159
24300	24637	1	18160
23832	24331	1	18161
24069	24331	1	18162
24331	24637	1	18163
24637	24722	1	18164
24722	25024	1	18165
25024	25387	1	18166
24519	25226	1	18167
25086	25226	1	18168
25226	25387	1	18169
25387	25806	1	18170
25424	25806	1	18171
25806	26668	1	18172
31697	32189	1	18173
31650	31604	1	18174
30329	30216	1	18175
29911	30051	1	18176
29553	30051	1	18177
30051	30090	1	18178
29985	30316	1	18179
30806	30991	1	18180
31014	31056	1	18181
31111	31352	1	18182
28255	28521	1	18183
28287	28521	1	18184
28521	29787	1	18185
28704	29041	1	18186
28029	28774	1	18187
27731	27933	1	18188
27379	27933	1	18189
27933	28569	1	18190
27514	28569	1	18191
28569	28653	1	18192
26710	27750	1	18193
25661	27252	1	18194
27252	27750	1	18195
27750	28568	1	18196
27776	28568	1	18197
28568	28653	1	18198
28653	28774	1	18199
28774	29041	1	18200
29041	29787	1	18201
29787	29984	1	18202
29941	30423	1	18203
30133	30430	1	18204
30107	30440	1	18205
30378	30448	1	18206
29924	29984	1	18207
29984	30032	1	18208
30209	30032	1	18209
30032	30405	1	18210
30269	30369	1	18211
30398	30369	1	18212
30369	30405	1	18213
30405	30472	1	18214
30393	30472	1	18215
30472	30448	1	18216
30448	30440	1	18217
30440	30430	1	18218
30430	30423	1	18219
30423	30477	1	18220
34255	33909	1	18221
33815	33805	1	18222
33745	33748	1	18223
33593	33561	1	18224
33091	33182	1	18225
32988	33182	1	18226
33182	33115	1	18227
32594	32608	1	18228
32410	32500	1	18229
32279	32500	1	18230
32500	32445	1	18231
32358	32445	1	18232
32445	32538	1	18233
32184	32538	1	18234
32538	32608	1	18235
32608	33115	1	18236
33115	33141	1	18237
31997	32113	1	18238
31984	32113	1	18239
32113	32362	1	18240
31867	31695	1	18241
31688	31695	1	18242
31695	31769	1	18243
31552	31769	1	18244
31769	32010	1	18245
31703	32010	1	18246
32010	32235	1	18247
32652	32613	1	18248
32831	33104	1	18249
33027	33282	1	18250
33712	34001	1	18251
33922	34203	1	18252
33684	34203	1	18253
34203	34251	1	18254
31410	31772	1	18255
31089	31692	1	18256
30954	31289	1	18257
30837	31142	1	18258
30371	30952	1	18259
29809	30584	1	18260
30106	30584	1	18261
30584	30952	1	18262
30952	31113	1	18263
29729	30128	1	18264
29503	29983	1	18265
29110	29744	1	18266
29110	29744	1	18267
29744	29983	1	18268
29983	30128	1	18269
30128	30164	1	18270
29801	30164	1	18271
30164	30382	1	18272
29712	29854	1	18273
29701	29854	1	18274
29854	30299	1	18275
30220	30299	1	18276
30299	30382	1	18277
30382	31113	1	18278
31113	31142	1	18279
31142	31289	1	18280
31289	31694	1	18281
31696	31694	1	18282
31694	31692	1	18283
31692	31772	1	18284
31772	32029	1	18285
32251	32029	1	18286
32029	32195	1	18287
31610	32077	1	18288
31649	32052	1	18289
31564	32043	1	18290
31567	32043	1	18291
32043	32047	1	18292
31249	31674	1	18293
31130	31623	1	18294
30785	31418	1	18295
30663	31099	1	18296
30662	30949	1	18297
30559	30812	1	18298
30376	30812	1	18299
30812	30949	1	18300
30949	31099	1	18301
31099	31305	1	18302
31175	31305	1	18303
31305	31418	1	18304
31418	31623	1	18305
31623	31674	1	18306
31674	31983	1	18307
31565	31983	1	18308
31983	32047	1	18309
32047	32052	1	18310
32052	32077	1	18311
32077	32195	1	18312
32195	32132	1	18313
33312	33615	1	18314
32856	33335	1	18315
32564	32226	1	18316
31607	32086	1	18317
31978	32086	1	18318
32086	32226	1	18319
32226	32373	1	18320
31864	32206	1	18321
31795	32132	1	18322
32132	32206	1	18323
32206	32224	1	18324
32375	32224	1	18325
32224	32373	1	18326
32373	32688	1	18327
32748	32909	1	18328
33025	33029	1	18329
32966	33217	1	18330
32622	32884	1	18331
32556	32884	1	18332
32884	32932	1	18333
32424	32932	1	18334
32932	33217	1	18335
33217	33324	1	18336
33539	33324	1	18337
33324	33029	1	18338
33029	32959	1	18339
32483	32593	1	18340
32617	32593	1	18341
32593	32688	1	18342
32688	32909	1	18343
32909	32959	1	18344
32959	33335	1	18345
33335	33603	1	18346
33603	33615	1	18347
33615	33769	1	18348
27799	28342	1	18349
27722	28342	1	18350
28342	28301	1	18351
27299	27845	1	18352
25375	26322	1	18353
26156	26322	1	18354
26322	27446	1	18355
25612	25923	1	18356
25272	25450	1	18357
25035	25278	1	18358
24695	24956	1	18359
24553	24956	1	18360
24956	25278	1	18361
25278	25334	1	18362
25187	25334	1	18363
25334	25450	1	18364
25450	25781	1	18365
25316	25781	1	18366
25781	25923	1	18367
25923	26173	1	18368
25893	26173	1	18369
26173	26680	1	18370
26398	26680	1	18371
26680	27446	1	18372
27446	27845	1	18373
27845	28301	1	18374
28301	28491	1	18375
26637	27812	1	18376
25606	25866	1	18377
26138	26260	1	18378
26308	26656	1	18379
27239	27305	1	18380
27669	27802	1	18381
26165	26635	1	18382
25805	26328	1	18383
26041	26251	1	18384
26444	26251	1	18385
26251	26328	1	18386
26328	26635	1	18387
26635	26854	1	18388
26755	26854	1	18389
26854	26904	1	18390
27054	26904	1	18391
26904	27201	1	18392
27639	28274	1	18393
27198	27809	1	18394
27472	27809	1	18395
27809	28240	1	18396
27819	27998	1	18397
27988	27998	1	18398
27998	28214	1	18399
28179	28214	1	18400
28214	28240	1	18401
28240	28274	1	18402
28274	28314	1	18403
28344	28314	1	18404
28314	28461	1	18405
29520	29836	1	18406
29525	29836	1	18407
29836	29986	1	18408
29406	29704	1	18409
28981	29550	1	18410
28943	29436	1	18411
28823	29395	1	18412
28867	29161	1	18413
28667	28977	1	18414
28513	28850	1	18415
28478	28615	1	18416
28660	28698	1	18417
28938	28990	1	18418
29084	28990	1	18419
28990	28698	1	18420
28698	28615	1	18421
28615	28676	1	18422
28918	29070	1	18423
29126	29070	1	18424
29070	29281	1	18425
29341	29438	1	18426
29548	29438	1	18427
29438	29281	1	18428
29281	28844	1	18429
29206	29204	1	18430
29615	29619	1	18431
29681	29788	1	18432
29556	29788	1	18433
29788	29619	1	18434
29619	29343	1	18435
29743	29396	1	18436
29851	29644	1	18437
29869	29733	1	18438
29929	29735	1	18439
30099	29931	1	18440
30118	29931	1	18441
29931	29925	1	18442
30213	29947	1	18443
30203	30387	1	18444
30117	30387	1	18445
30387	30206	1	18446
30748	31042	1	18447
30765	30996	1	18448
30604	30709	1	18449
30322	30709	1	18450
30709	30996	1	18451
30996	31042	1	18452
31042	31082	1	18453
30540	30865	1	18454
30240	30804	1	18455
30373	30737	1	18456
30321	30404	1	18457
29955	30059	1	18458
29796	30059	1	18459
30059	30243	1	18460
29675	30170	1	18461
30720	31144	1	18462
30832	31144	1	18463
31144	31269	1	18464
31036	31269	1	18465
31269	31413	1	18466
26897	27920	1	18467
26872	27920	1	18468
27920	28441	1	18469
28859	28441	1	18470
28441	28509	1	18471
28509	29629	1	18472
29093	29570	1	18473
29141	29535	1	18474
29259	29535	1	18475
29535	29570	1	18476
29570	29629	1	18477
29629	29982	1	18478
29565	29982	1	18479
29982	30038	1	18480
29722	30034	1	18481
29943	30034	1	18482
30034	30038	1	18483
30038	30035	1	18484
30035	30157	1	18485
30529	30659	1	18486
29808	30063	1	18487
29805	30063	1	18488
30063	30125	1	18489
29893	30094	1	18490
29964	30094	1	18491
30094	30125	1	18492
30125	30536	1	18493
29895	30348	1	18494
29816	30157	1	18495
30157	30161	1	18496
30280	30161	1	18497
30161	30222	1	18498
30381	30308	1	18499
30494	30308	1	18500
30308	30222	1	18501
30222	30348	1	18502
30348	30441	1	18503
30512	30441	1	18504
30441	30536	1	18505
30536	30539	1	18506
30653	30619	1	18507
30703	30619	1	18508
30619	30539	1	18509
30539	30591	1	18510
30772	30591	1	18511
30591	30635	1	18512
30705	30880	1	18513
30935	30880	1	18514
30880	30770	1	18515
30953	30770	1	18516
30770	30635	1	18517
30635	30659	1	18518
30659	30566	1	18519
30566	30567	1	18520
31736	32062	1	18521
31364	31817	1	18522
31363	31677	1	18523
30869	30896	1	18524
30944	31065	1	18525
30908	31065	1	18526
31065	31217	1	18527
30958	31205	1	18528
31193	31205	1	18529
31205	31308	1	18530
31319	31337	1	18531
31431	31337	1	18532
31337	31308	1	18533
31308	31396	1	18534
31366	31396	1	18535
31396	31370	1	18536
31609	31523	1	18537
31689	31679	1	18538
31748	31679	1	18539
31679	31667	1	18540
31847	31913	1	18541
31713	32017	1	18542
31816	32017	1	18543
32017	32128	1	18544
32081	32128	1	18545
32128	32040	1	18546
32215	32372	1	18547
27096	27962	1	18548
27058	26586	1	18549
26389	26602	1	18550
26289	26602	1	18551
26602	26586	1	18552
26586	26543	1	18553
25927	26087	1	18554
25294	25710	1	18555
25154	25300	1	18556
24714	24456	1	18557
24099	24456	1	18558
24456	24699	1	18559
23714	24133	1	18560
24140	24133	1	18561
24133	24699	1	18562
24699	25300	1	18563
25300	25710	1	18564
25710	25665	1	18565
25323	25665	1	18566
25665	26087	1	18567
26087	26296	1	18568
26532	26962	1	18569
26731	26924	1	18570
27261	27240	1	18571
27425	27625	1	18572
25336	25212	1	18573
25547	25212	1	18574
25212	25675	1	18575
25616	25675	1	18576
25675	25656	1	18577
27758	28151	1	18578
28204	28679	1	18579
28232	28558	1	18580
28027	28558	1	18581
28558	28662	1	18582
27850	28216	1	18583
27676	27968	1	18584
27206	27618	1	18585
27147	27360	1	18586
26621	27194	1	18587
26618	27019	1	18588
26764	27019	1	18589
27019	27194	1	18590
27194	27360	1	18591
27360	27520	1	18592
27145	27520	1	18593
27520	27532	1	18594
27464	27532	1	18595
27532	27618	1	18596
27618	27673	1	18597
27558	27673	1	18598
27673	27914	1	18599
27172	27707	1	18600
26809	27237	1	18601
26837	27237	1	18602
27237	27414	1	18603
26937	27414	1	18604
27414	27518	1	18605
27587	27518	1	18606
27518	27646	1	18607
27651	27646	1	18608
27646	27707	1	18609
27707	27729	1	18610
27830	27729	1	18611
27729	27959	1	18612
